DBLEP	25.51	25.51	24.60	24.87	3200	20.08	1202803260000
DIOD	1.50	1.50	1.50	1.50	000	0.30	714812460000
DSGX	3.68	3.71	3.64	3.65	21500	3.65	1164096060000
DSPG	6.29	6.63	6.22	6.40	82800	6.40	1241161260000
DISH	14.50	15.25	14.50	14.50	48800	1.58	806828460000
DIGA	0.46	0.47	0.45	0.45	19900	36.00	1042185660000
DGIT	16.55	17.00	16.39	16.85	137700	16.85	1251874860000
DANKY	0.08	0.08	0.08	0.08	201900	0.08	1234252860000
DGAS	19.20	19.20	19.01	19.06	1100	12.43	997686060000
DHIL	91.22	93.46	90.70	91.91	4700	79.18	1182841260000
DITC	18.23	19.11	18.15	18.90	706900	18.90	1090911660000
DWCH	3.61	3.61	3.45	3.45	49500	3.45	1204272060000
DSCO	4.81	4.94	4.75	4.94	3800	4.94	891590460000
DRRX	3.09	3.17	3.09	3.14	44100	3.14	1114066860000
DXCM	7.77	7.88	7.51	7.86	120900	7.86	1255935660000
DRAM	2.35	2.45	2.35	2.45	3200	2.10	1046678460000
DBRN	30.81	30.81	28.44	28.44	300800	7.11	979891260000
DWSN	10.88	11.00	10.50	10.50	9000	10.50	830156460000
DLPX	2.36	2.36	2.36	2.36	1300	2.36	1157094060000
DFZ	18.75	19.00	18.50	18.63	34400	14.21	832748460000
DELL	27.22	28.59	27.21	28.44	24057100	28.44	1011945660000
DNEX	46.00	47.64	45.77	46.99	55300	46.99	1071734460000
DWA	28.95	29.18	28.88	29.09	404500	29.09	1169712060000
DNBF	15.50	15.62	15.50	15.62	2200	8.85	972370860000
DYNT	1.73	1.75	1.73	1.73	5000	1.73	1114585260000
DTPI	45.63	49.62	44.00	45.81	394500	24.97	937378860000
DYNT	1.12	1.25	0.88	1.00	56600	1.00	786873660000
DISCA	29.40	30.07	29.21	30.07	1735700	30.07	1257494460000
DANKY	9.25	9.50	8.87	9.06	252500	9.06	936946860000
DLPX	5.38	5.62	5.38	5.62	10800	5.62	780908460000
DWCH	1.50	1.50	1.37	1.50	10200	3.37	906706860000
DEST	10.81	10.81	10.75	10.75	600	10.75	947836860000
DYAX	4.36	4.36	4.23	4.27	92100	4.27	1175670060000
DAVE	12.88	13.00	12.50	12.50	17500	12.50	863506860000
DINE	5.63	5.80	5.55	5.65	7800	14.52	1134028860000
DXYN	5.59	6.07	5.59	6.07	800	5.90	808124460000
DHIL	14.82	14.82	14.19	14.75	1100	12.71	1101888060000
DAKT	23.46	23.58	23.06	23.33	360800	22.92	1196409660000
DBLE	5.20	5.20	4.79	4.91	34200	4.91	1244012460000
DPTR	3.30	3.47	3.08	3.30	10900	3.30	1034233260000
DENN	1.27	1.31	1.25	1.31	127000	1.31	956041260000
DYII	2.11	2.11	2.04	2.09	5800	0.52	935132460000
DSCO	1.69	1.69	1.50	1.69	10200	1.69	925714860000
DIOD	33.02	33.42	32.32	33.28	351600	33.28	1192690860000
DYAX	26.78	31.50	26.75	30.00	196300	30.00	967618860000
DGIT	1.44	1.45	1.39	1.45	27500	14.50	1085641260000
DCGN	9.77	9.90	9.40	9.47	378200	9.47	1122447660000
DSPG	23.18	23.40	22.97	23.16	135200	23.16	1116226860000
DSWL	10.79	11.01	10.31	10.70	19800	9.02	1192604460000
DHFT	20.57	20.57	20.38	20.57	6000	2.93	817545660000
DDMX	1.90	2.00	1.90	2.00	1500	2.00	997167660000
DGICB	18.00	18.00	18.00	18.00	000	3.93	817632060000
DGII	7.88	8.00	7.63	7.63	64500	7.63	857548860000
DASTY	53.50	54.75	52.50	52.62	3500	48.15	982224060000
DFZ	2.94	2.94	2.88	2.88	21600	2.74	969519660000
DLPX	2.56	2.56	2.44	2.50	12100	2.50	922176060000
DECK	39.35	39.48	38.01	38.77	386900	38.77	1107158460000
DDDC	0.06	0.09	0.06	0.09	18200	0.09	1221030060000
DCAI	9.00	9.08	8.80	8.80	47200	4.40	1074758460000
DBRN	15.38	15.44	14.38	15.00	135200	3.75	953884860000
DIGA	2.38	2.75	2.31	2.56	6300	205.00	911376060000
DIGA	0.53	0.54	0.51	0.53	26600	4.24	1220857260000
DAVE	11.61	11.70	10.35	10.52	260500	10.52	995439660000
DGII	16.50	16.50	16.00	16.50	16900	16.50	787219260000
DIGA	1.26	1.28	1.23	1.24	59400	1.24	1244185260000
DARA	0.37	0.37	0.34	0.37	300	150.00	984556860000
DFR	3.93	4.04	3.93	4.00	7200	4.00	1247036460000
DISCA	15.10	15.50	15.00	15.32	2551400	15.32	1125385260000
DROOY	8.69	9.00	8.68	8.75	224800	8.39	1211353260000
DRRX	3.02	3.03	2.91	2.97	71500	2.97	1080028860000
DBRN	10.75	10.75	10.50	10.75	47200	2.69	646297260000
DINE	13.77	14.02	13.52	14.02	2400	155.95	723110460000
DTPI	21.50	21.75	21.50	21.75	14200	11.85	928998060000
DGICA	21.73	22.09	21.63	22.09	56900	11.07	1107417660000
DCOM	8.00	8.48	7.98	8.44	686100	8.14	1245826860000
